epd,clone,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150,t151,t152,t153,t154,t155,t156,t157,t158,t159,t160,t161,t162,t163,t164,t165,t166,t167,t168,t169,t170,t171,t172,t173,t174,t175,t176,t177,t178,t179,t180,t181,t182,t183,t184,t185,t186,t187,t188,t189,t190,t191,t192,t193,t194,t195,t196,t197,t198,t199,t200,t201,t202,t203,t204,t205,t206,t207,t208,t209,t210,t211,t212,t213,t214,t215,t216,t217,t218,t219,t220,t221,t222,t223,t224,t225,t226,t227,t228,t229,t230,t231,t232,t233,t234,t235,t236,t237,t238,t239,t240,t241,t242,t243,t244,t245,t246,t247,t248,t249,t250,t251,t252,t253,t254,t255,t256,t257,t258,t259,t260,t261,t262,t263,t264,t265,t266,t267,t268,t269,t270,t271,t272,t273,t274,t275,t276,t277,t278,t279,t280,t281,t282,t283,t284,t285,t286,t287,t288,t289,t290,t291,t292,t293,t294,t295,t296,t297,t298,t299,t300,t301,t302,t303,t304,t305,t306,t307,t308,t309,t310,t311,t312,t313,t314,t315,t316,t317,t318,t319,t320,t321,t322,t323,t324,t325,t326,t327,t328,t329,t330,t331,t332,t333,t334,t335,t336,t337,t338,t339,t340,t341,t342,t343
WT,D01,0.0000625,0.340523056,0.67386,1.007224444,1.340559444,1.673920278,2.007273333,2.340638333,2.673993611,3.007357222,3.340716389,3.674077778,4.007441944,4.340788333,4.674146944,5.007505278,5.340860833,5.674219722,6.007581667,6.340937778,6.674295278,7.007656111,7.341011667,7.674373611,8.007724167,8.341082778,8.674436389,9.007787778,9.341153889,9.674508056,10.00786694,10.34122139,10.67457139,11.00792139,11.34128222,11.67464083,12.00799417,12.34136,12.67471694,13.00806028,13.34141139,13.67476278,14.00811389,14.34146667,14.6748175,15.00816889,15.34152639,15.67487833,16.00822889,16.34157889,16.67493028,17.00828556,17.34164361,17.67497389,18.00831333,18.34165583,18.67499472,19.00834583,19.34170389,19.67506167,20.00841667,20.34175917,20.6751175,21.00845972,21.34181889,21.67518028,22.00854,22.3418975,22.67525333,23.00860333,23.34195417,23.67531694,24.00868056,24.34201083,24.67537722,25.00873722,25.34208,25.6754225,26.00875611,26.34209389,26.67543278,27.00879667,27.34213472,27.67546667,28.00881778,28.34218028,28.67554361,29.00890194,29.34225944,29.67562306,30.00897083,30.34232444,30.67567889,31.00904306,31.3424075,31.67576833,32.00910167,32.34246722,32.67580472,33.00915417,33.34249306,33.67582972,34.00919417,34.34253528,34.67587528,35.00921917,35.34256056,35.6759025,36.00925417,36.34259194,36.67592944,37.00927444,37.34263889,37.67598222,38.00934139,38.3427075,38.67605361,39.0094075,39.34275111,39.67608528,40.00944861,40.34281806,40.67616722,41.00952083,41.34285917,41.6762,42.00953528,42.34286917,42.6762325,43.00959722,43.3429375,43.67627472,44.0096375,44.342975,44.67633972,45.00970361,45.34303889,45.67637222,46.00972528,46.34308028,46.67643972,47.00979583,47.34315944,47.67652694,48.00989417,48.343235,48.67659528,49.009935,49.34329861,49.67665833,50.00999278,50.34333667,50.67667417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WT,D01,0.0000625,0.340523056,0.67386,1.007224444,1.340559444,1.673920278,2.007273333,2.340638333,2.673993611,3.007357222,3.340716389,3.674077778,4.007441944,4.340788333,4.674146944,5.007505278,5.340860833,5.674219722,6.007581667,6.340937778,6.674295278,7.007656111,7.341011667,7.674373611,8.007724167,8.341082778,8.674436389,9.007787778,9.341153889,9.674508056,10.00786694,10.34122139,10.67457139,11.00792139,11.34128222,11.67464083,12.00799417,12.34136,12.67471694,13.00806028,13.34141139,13.67476278,14.00811389,14.34146667,14.6748175,15.00816889,15.34152639,15.67487833,16.00822889,16.34157889,16.67493028,17.00828556,17.34164361,17.67497389,18.00831333,18.34165583,18.67499472,19.00834583,19.34170389,19.67506167,20.00841667,20.34175917,20.6751175,21.00845972,21.34181889,21.67518028,22.00854,22.3418975,22.67525333,23.00860333,23.34195417,23.67531694,24.00868056,24.34201083,24.67537722,25.00873722,25.34208,25.6754225,26.00875611,26.34209389,26.67543278,27.00879667,27.34213472,27.67546667,28.00881778,28.34218028,28.67554361,29.00890194,29.34225944,29.67562306,30.00897083,30.34232444,30.67567889,31.00904306,31.3424075,31.67576833,32.00910167,32.34246722,32.67580472,33.00915417,33.34249306,33.67582972,34.00919417,34.34253528,34.67587528,35.00921917,35.34256056,35.6759025,36.00925417,36.34259194,36.67592944,37.00927444,37.34263889,37.67598222,38.00934139,38.3427075,38.67605361,39.0094075,39.34275111,39.67608528,40.00944861,40.34281806,40.67616722,41.00952083,41.34285917,41.6762,42.00953528,42.34286917,42.6762325,43.00959722,43.3429375,43.67627472,44.0096375,44.342975,44.67633972,45.00970361,45.34303889,45.67637222,46.00972528,46.34308028,46.67643972,47.00979583,47.34315944,47.67652694,48.00989417,48.343235,48.67659528,49.009935,49.34329861,49.67665833,50.00999278,50.34333667,50.67667417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WT,D01,0.0000625,0.340523056,0.67386,1.007224444,1.340559444,1.673920278,2.007273333,2.340638333,2.673993611,3.007357222,3.340716389,3.674077778,4.007441944,4.340788333,4.674146944,5.007505278,5.340860833,5.674219722,6.007581667,6.340937778,6.674295278,7.007656111,7.341011667,7.674373611,8.007724167,8.341082778,8.674436389,9.007787778,9.341153889,9.674508056,10.00786694,10.34122139,10.67457139,11.00792139,11.34128222,11.67464083,12.00799417,12.34136,12.67471694,13.00806028,13.34141139,13.67476278,14.00811389,14.34146667,14.6748175,15.00816889,15.34152639,15.67487833,16.00822889,16.34157889,16.67493028,17.00828556,17.34164361,17.67497389,18.00831333,18.34165583,18.67499472,19.00834583,19.34170389,19.67506167,20.00841667,20.34175917,20.6751175,21.00845972,21.34181889,21.67518028,22.00854,22.3418975,22.67525333,23.00860333,23.34195417,23.67531694,24.00868056,24.34201083,24.67537722,25.00873722,25.34208,25.6754225,26.00875611,26.34209389,26.67543278,27.00879667,27.34213472,27.67546667,28.00881778,28.34218028,28.67554361,29.00890194,29.34225944,29.67562306,30.00897083,30.34232444,30.67567889,31.00904306,31.3424075,31.67576833,32.00910167,32.34246722,32.67580472,33.00915417,33.34249306,33.67582972,34.00919417,34.34253528,34.67587528,35.00921917,35.34256056,35.6759025,36.00925417,36.34259194,36.67592944,37.00927444,37.34263889,37.67598222,38.00934139,38.3427075,38.67605361,39.0094075,39.34275111,39.67608528,40.00944861,40.34281806,40.67616722,41.00952083,41.34285917,41.6762,42.00953528,42.34286917,42.6762325,43.00959722,43.3429375,43.67627472,44.0096375,44.342975,44.67633972,45.00970361,45.34303889,45.67637222,46.00972528,46.34308028,46.67643972,47.00979583,47.34315944,47.67652694,48.00989417,48.343235,48.67659528,49.009935,49.34329861,49.67665833,50.00999278,50.34333667,50.67667417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HA2.152.01,D01,0.0000625,0.340749167,0.674116944,1.00744,1.340796111,1.674149444,2.007507222,2.340841389,2.674209444,3.007535,3.340912778,3.674234722,4.007570556,4.340918333,4.674284722,5.007626944,5.340978333,5.674340278,6.007713611,6.3410575,6.674410833,7.341122778,7.674493611,8.007810556,8.341172778,8.6745275,9.007882222,9.341239167,9.674579167,10.00792667,11.00799667,11.67468417,12.3414175,12.67473972,13.00809528,13.34145611,13.67482056,14.00816778,14.34149889,14.67486194,15.00819806,15.34155833,15.67488444,16.00824361,16.67498083,17.008295,17.67504306,18.34173417,18.67510694,19.00843833,19.34182056,19.67516639,20.00851889,20.341865,20.675195,21.34192389,22.00862972,22.67532389,23.00868194,23.6753925,24.00874167,24.34209833,24.67544194,25.00879861,25.34217583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HA2.152.01,D01,0.0000625,0.340749167,0.674116944,1.00744,1.340796111,1.674149444,2.007507222,2.340841389,2.674209444,3.007535,3.340912778,3.674234722,4.007570556,4.340918333,4.674284722,5.007626944,5.340978333,5.674340278,6.007713611,6.3410575,6.674410833,7.341122778,7.674493611,8.007810556,8.341172778,8.6745275,9.007882222,9.341239167,9.674579167,10.00792667,11.00799667,11.67468417,12.3414175,12.67473972,13.00809528,13.34145611,13.67482056,14.00816778,14.34149889,14.67486194,15.00819806,15.34155833,15.67488444,16.00824361,16.67498083,17.008295,17.67504306,18.34173417,18.67510694,19.00843833,19.34182056,19.67516639,20.00851889,20.341865,20.675195,21.34192389,22.00862972,22.67532389,23.00868194,23.6753925,24.00874167,24.34209833,24.67544194,25.00879861,25.34217583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HA2.152.01,D01,0.0000625,0.340749167,0.674116944,1.00744,1.340796111,1.674149444,2.007507222,2.340841389,2.674209444,3.007535,3.340912778,3.674234722,4.007570556,4.340918333,4.674284722,5.007626944,5.340978333,5.674340278,6.007713611,6.3410575,6.674410833,7.341122778,7.674493611,8.007810556,8.341172778,8.6745275,9.007882222,9.341239167,9.674579167,10.00792667,11.00799667,11.67468417,12.3414175,12.67473972,13.00809528,13.34145611,13.67482056,14.00816778,14.34149889,14.67486194,15.00819806,15.34155833,15.67488444,16.00824361,16.67498083,17.008295,17.67504306,18.34173417,18.67510694,19.00843833,19.34182056,19.67516639,20.00851889,20.341865,20.675195,21.34192389,22.00862972,22.67532389,23.00868194,23.6753925,24.00874167,24.34209833,24.67544194,25.00879861,25.34217583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HA2.152.01,D01,0.0000625,0.340749167,0.674116944,1.00744,1.340796111,1.674149444,2.007507222,2.340841389,2.674209444,3.007535,3.340912778,3.674234722,4.007570556,4.340918333,4.674284722,5.007626944,5.340978333,5.674340278,6.007713611,6.3410575,6.674410833,7.341122778,7.674493611,8.007810556,8.341172778,8.6745275,9.007882222,9.341239167,9.674579167,10.00792667,11.00799667,11.67468417,12.3414175,12.67473972,13.00809528,13.34145611,13.67482056,14.00816778,14.34149889,14.67486194,15.00819806,15.34155833,15.67488444,16.00824361,16.67498083,17.008295,17.67504306,18.34173417,18.67510694,19.00843833,19.34182056,19.67516639,20.00851889,20.341865,20.675195,21.34192389,22.00862972,22.67532389,23.00868194,23.6753925,24.00874167,24.34209833,24.67544194,25.00879861,25.34217583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HA2.152.01,D01,0.0000625,0.340749167,0.674116944,1.00744,1.340796111,1.674149444,2.007507222,2.340841389,2.674209444,3.007535,3.340912778,3.674234722,4.007570556,4.340918333,4.674284722,5.007626944,5.340978333,5.674340278,6.007713611,6.3410575,6.674410833,7.341122778,7.674493611,8.007810556,8.341172778,8.6745275,9.007882222,9.341239167,9.674579167,10.00792667,11.00799667,11.67468417,12.3414175,12.67473972,13.00809528,13.34145611,13.67482056,14.00816778,14.34149889,14.67486194,15.00819806,15.34155833,15.67488444,16.00824361,16.67498083,17.008295,17.67504306,18.34173417,18.67510694,19.00843833,19.34182056,19.67516639,20.00851889,20.341865,20.675195,21.34192389,22.00862972,22.67532389,23.00868194,23.6753925,24.00874167,24.34209833,24.67544194,25.00879861,25.34217583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HA2.152.01,D02,0.0000625,0.340749167,0.674116944,1.00744,1.340796111,1.674149444,2.007507222,2.340841389,2.674209444,3.007535,3.340912778,3.674234722,4.007570556,4.340918333,4.674284722,5.007626944,5.340978333,5.674340278,6.007713611,6.3410575,6.674410833,7.341122778,7.674493611,8.007810556,8.341172778,8.6745275,9.007882222,9.341239167,9.674579167,10.00792667,11.00799667,11.67468417,12.3414175,12.67473972,13.00809528,13.34145611,13.67482056,14.00816778,14.34149889,14.67486194,15.00819806,15.34155833,15.67488444,16.00824361,16.67498083,17.008295,17.67504306,18.34173417,18.67510694,19.00843833,19.34182056,19.67516639,20.00851889,20.341865,20.675195,21.34192389,22.00862972,22.67532389,23.00868194,23.6753925,24.00874167,24.34209833,24.67544194,25.00879861,25.34217583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HA2.152.01,D02,0.0000625,0.340749167,0.674116944,1.00744,1.340796111,1.674149444,2.007507222,2.340841389,2.674209444,3.007535,3.340912778,3.674234722,4.007570556,4.340918333,4.674284722,5.007626944,5.340978333,5.674340278,6.007713611,6.3410575,6.674410833,7.341122778,7.674493611,8.007810556,8.341172778,8.6745275,9.007882222,9.341239167,9.674579167,10.00792667,11.00799667,11.67468417,12.3414175,12.67473972,13.00809528,13.34145611,13.67482056,14.00816778,14.34149889,14.67486194,15.00819806,15.34155833,15.67488444,16.00824361,16.67498083,17.008295,17.67504306,18.34173417,18.67510694,19.00843833,19.34182056,19.67516639,20.00851889,20.341865,20.675195,21.34192389,22.00862972,22.67532389,23.00868194,23.6753925,24.00874167,24.34209833,24.67544194,25.00879861,25.34217583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HA2.152.01,D02,0.0000625,0.340749167,0.674116944,1.00744,1.340796111,1.674149444,2.007507222,2.340841389,2.674209444,3.007535,3.340912778,3.674234722,4.007570556,4.340918333,4.674284722,5.007626944,5.340978333,5.674340278,6.007713611,6.3410575,6.674410833,7.341122778,7.674493611,8.007810556,8.341172778,8.6745275,9.007882222,9.341239167,9.674579167,10.00792667,11.00799667,11.67468417,12.3414175,12.67473972,13.00809528,13.34145611,13.67482056,14.00816778,14.34149889,14.67486194,15.00819806,15.34155833,15.67488444,16.00824361,16.67498083,17.008295,17.67504306,18.34173417,18.67510694,19.00843833,19.34182056,19.67516639,20.00851889,20.341865,20.675195,21.34192389,22.00862972,22.67532389,23.00868194,23.6753925,24.00874167,24.34209833,24.67544194,25.00879861,25.34217583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HA2.152.01,D02,0.0000625,0.340749167,0.674116944,1.00744,1.340796111,1.674149444,2.007507222,2.340841389,2.674209444,3.007535,3.340912778,3.674234722,4.007570556,4.340918333,4.674284722,5.007626944,5.340978333,5.674340278,6.007713611,6.3410575,6.674410833,7.341122778,7.674493611,8.007810556,8.341172778,8.6745275,9.007882222,9.341239167,9.674579167,10.00792667,11.00799667,11.67468417,12.3414175,12.67473972,13.00809528,13.34145611,13.67482056,14.00816778,14.34149889,14.67486194,15.00819806,15.34155833,15.67488444,16.00824361,16.67498083,17.008295,17.67504306,18.34173417,18.67510694,19.00843833,19.34182056,19.67516639,20.00851889,20.341865,20.675195,21.34192389,22.00862972,22.67532389,23.00868194,23.6753925,24.00874167,24.34209833,24.67544194,25.00879861,25.34217583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HA2.152.01,D02,0.0000625,0.340749167,0.674116944,1.00744,1.340796111,1.674149444,2.007507222,2.340841389,2.674209444,3.007535,3.340912778,3.674234722,4.007570556,4.340918333,4.674284722,5.007626944,5.340978333,5.674340278,6.007713611,6.3410575,6.674410833,7.341122778,7.674493611,8.007810556,8.341172778,8.6745275,9.007882222,9.341239167,9.674579167,10.00792667,11.00799667,11.67468417,12.3414175,12.67473972,13.00809528,13.34145611,13.67482056,14.00816778,14.34149889,14.67486194,15.00819806,15.34155833,15.67488444,16.00824361,16.67498083,17.008295,17.67504306,18.34173417,18.67510694,19.00843833,19.34182056,19.67516639,20.00851889,20.341865,20.675195,21.34192389,22.00862972,22.67532389,23.00868194,23.6753925,24.00874167,24.34209833,24.67544194,25.00879861,25.34217583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HA2.152.01,D03,0.0000625,0.340749167,0.674116944,1.00744,1.340796111,1.674149444,2.007507222,2.340841389,2.674209444,3.007535,3.340912778,3.674234722,4.007570556,4.340918333,4.674284722,5.007626944,5.340978333,5.674340278,6.007713611,6.3410575,6.674410833,7.341122778,7.674493611,8.007810556,8.341172778,8.6745275,9.007882222,9.341239167,9.674579167,10.00792667,11.00799667,11.67468417,12.3414175,12.67473972,13.00809528,13.34145611,13.67482056,14.00816778,14.34149889,14.67486194,15.00819806,15.34155833,15.67488444,16.00824361,16.67498083,17.008295,17.67504306,18.34173417,18.67510694,19.00843833,19.34182056,19.67516639,20.00851889,20.341865,20.675195,21.34192389,22.00862972,22.67532389,23.00868194,23.6753925,24.00874167,24.34209833,24.67544194,25.00879861,25.34217583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HA2.152.01,D03,0.0000625,0.340749167,0.674116944,1.00744,1.340796111,1.674149444,2.007507222,2.340841389,2.674209444,3.007535,3.340912778,3.674234722,4.007570556,4.340918333,4.674284722,5.007626944,5.340978333,5.674340278,6.007713611,6.3410575,6.674410833,7.341122778,7.674493611,8.007810556,8.341172778,8.6745275,9.007882222,9.341239167,9.674579167,10.00792667,11.00799667,11.67468417,12.3414175,12.67473972,13.00809528,13.34145611,13.67482056,14.00816778,14.34149889,14.67486194,15.00819806,15.34155833,15.67488444,16.00824361,16.67498083,17.008295,17.67504306,18.34173417,18.67510694,19.00843833,19.34182056,19.67516639,20.00851889,20.341865,20.675195,21.34192389,22.00862972,22.67532389,23.00868194,23.6753925,24.00874167,24.34209833,24.67544194,25.00879861,25.34217583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HA2.152.01,D03,0.0000625,0.340749167,0.674116944,1.00744,1.340796111,1.674149444,2.007507222,2.340841389,2.674209444,3.007535,3.340912778,3.674234722,4.007570556,4.340918333,4.674284722,5.007626944,5.340978333,5.674340278,6.007713611,6.3410575,6.674410833,7.341122778,7.674493611,8.007810556,8.341172778,8.6745275,9.007882222,9.341239167,9.674579167,10.00792667,11.00799667,11.67468417,12.3414175,12.67473972,13.00809528,13.34145611,13.67482056,14.00816778,14.34149889,14.67486194,15.00819806,15.34155833,15.67488444,16.00824361,16.67498083,17.008295,17.67504306,18.34173417,18.67510694,19.00843833,19.34182056,19.67516639,20.00851889,20.341865,20.675195,21.34192389,22.00862972,22.67532389,23.00868194,23.6753925,24.00874167,24.34209833,24.67544194,25.00879861,25.34217583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HA2.152.01,D03,0.0000625,0.340749167,0.674116944,1.00744,1.340796111,1.674149444,2.007507222,2.340841389,2.674209444,3.007535,3.340912778,3.674234722,4.007570556,4.340918333,4.674284722,5.007626944,5.340978333,5.674340278,6.007713611,6.3410575,6.674410833,7.341122778,7.674493611,8.007810556,8.341172778,8.6745275,9.007882222,9.341239167,9.674579167,10.00792667,11.00799667,11.67468417,12.3414175,12.67473972,13.00809528,13.34145611,13.67482056,14.00816778,14.34149889,14.67486194,15.00819806,15.34155833,15.67488444,16.00824361,16.67498083,17.008295,17.67504306,18.34173417,18.67510694,19.00843833,19.34182056,19.67516639,20.00851889,20.341865,20.675195,21.34192389,22.00862972,22.67532389,23.00868194,23.6753925,24.00874167,24.34209833,24.67544194,25.00879861,25.34217583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
