"","TestId","AddId","concentration","reliability","used.model","log.x","log.y","nboot.gc","mu.model","lambda.model","A.model","integral.model","stdmu.model","stdlambda.model","stdA.model","ci90.mu.model.lo","ci90.mu.model.up","ci90.lambda.model.lo","ci90.lambda.model.up","ci90.A.model.lo","ci90.A.model.up","ci95.mu.model.lo","ci95.mu.model.up","ci95.lambda.model.lo","ci95.lambda.model.up","ci95.A.model.lo","ci95.A.model.up","mu.spline","lambda.spline","A.spline","integral.spline","mu.bt","lambda.bt","A.bt","integral.bt","stdmu.bt","stdlambda.bt","stdA.bt","stdintegral.bt","ci90.mu.bt.lo","ci90.mu.bt.up","ci90.lambda.bt.lo","ci90.lambda.bt.up","ci90.A.bt.lo","ci90.A.bt.up","ci90.integral.bt.lo","ci90.integral.bt.up","ci95.mu.bt.lo","ci95.mu.bt.up","ci95.lambda.bt.lo","ci95.lambda.bt.up","ci95.A.bt.lo","ci95.A.bt.up","ci95.integral.bt.lo","ci95.integral.bt.up"
"11","HA2.152.01","D03","5mM Sulfite/7.5mM Lactate",TRUE,"richards",FALSE,FALSE,0,0.0469421295342295,10.1634594244692,0.185460883913096,2.72503745861664,0.00466868655715612,0.361553491269471,0.000556074270968475,0.0392621401477076,0.0546221189207513,9.5687039313309,10.7582149176075,0.184546141737353,0.18637562608884,0.0377915038822035,0.0560927551862554,9.45481458158102,10.8721042673573,0.184370978341998,0.186550789484195,0.0444750662283848,9.90388967652816,0.188943642081028,2.73676676862847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","HA2.152.01","D03","5mM Sulfite/7.5mM Lactate",TRUE,"richards",FALSE,FALSE,0,0.0405429804452351,12.3562388578458,0.174591916869321,2.1346294809854,0.00372787512537854,0.333452184199769,0.000823466352011571,0.0344106258639874,0.0466753350264828,11.8077100148372,12.9047677008544,0.173237314720262,0.17594651901838,0.0332363451994931,0.047849615690977,11.7026725768142,13.0098051388773,0.172977922819378,0.176205910919263,0.0409601242010521,12.2768834299303,0.176389292647074,2.16097013143887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","HA2.152.01","D03","5mM Sulfite/7.5mM Lactate",TRUE,"richards",FALSE,FALSE,0,0.0456140020384808,10.7220917080146,0.173033413671803,2.45068144508178,0.00549726422460801,0.417182304264165,0.00055492305172379,0.0365710023890006,0.0546570016879609,10.0358268175,11.4083565985291,0.172120565251717,0.173946262091888,0.0348393641582491,0.0563886399187125,9.90441439165683,11.5397690243724,0.171945764490424,0.174121062853181,0.043721809230167,10.5217674639722,0.176195986686478,2.46433731844638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","HA2.152.01","D03","5mM Sulfite/7.5mM Lactate",FALSE,"gompertz.exp",FALSE,FALSE,0,0.0215502268306817,20.0142274902787,0.0725153136213391,1.3815958843768,0.00220495947211811,0.200684212401542,0.00644270564370903,0.0179230684990474,0.025177385162316,19.6841019608781,20.3443530196792,0.0619170628374378,0.0831135644052405,0.0172285062653302,0.0258719473960332,19.6208864339716,20.4075685465857,0.0598876105596694,0.0851430166830088,0.0302157146658286,17.9784929589337,0.175430154832456,1.38349992433508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","HA2.152.01","D03","5mM Sulfite/7.5mM Lactate",TRUE,"gompertz.exp",FALSE,FALSE,0,0.0261150217993462,16.1404503630899,0.117857635113744,1.31259373210343,0.00182673288564996,0.222872753812004,0.00982476872895496,0.023110046202452,0.0291199973962404,15.7738246830691,16.5070760431106,0.101695890554613,0.134019379672875,0.0225346253434723,0.0296954182552201,15.7036197656184,16.5772809605614,0.0986010884049927,0.137114181822496,0.0357180476156724,16.4724362887158,0.154090908320465,1.3172069049271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","HA2.152.01","D01","15mM Sulfate / 30mM Lactate",TRUE,"richards",FALSE,FALSE,0,0.0663126462599635,13.4683062161944,0.470243527634985,14.016054116227,0.00270104001569439,0.229075061054417,0.00125276831151319,0.0618694354341462,0.0707558570857808,13.0914777407599,13.8451346916289,0.468182723762545,0.472304331507424,0.0610186078292025,0.0716066846907245,13.0193190965278,13.9172933358611,0.467788101744419,0.47269895352555,0.0606149454733831,12.9802596336144,0.494225957161093,14.0694862584007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","HA2.152.01","D01","15mM Sulfate / 30mM Lactate",TRUE,"richards",FALSE,FALSE,0,0.0554498090368479,12.5731165129886,0.451895534764368,13.5369893479093,0.00135414858504943,0.150192239152633,0.00092538004259292,0.0532222346144416,0.0576773834592542,12.3260502795825,12.8201827463947,0.450373284594303,0.453417784934434,0.052795677810151,0.0581039402635448,12.2787397242494,12.8674933017277,0.450081789880886,0.45370927964785,0.0559921772182604,12.591352861456,0.469297273348647,13.5677356018414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","HA2.152.01","D01","15mM Sulfate / 30mM Lactate",TRUE,"richards",FALSE,FALSE,0,0.0639938735787489,13.3596004933723,0.467654164510632,13.8532276362354,0.00246933489475911,0.216733244539077,0.00133049558187633,0.0599318176768701,0.0680559294806276,13.0030743061056,13.7161266806391,0.465465499278445,0.469842829742818,0.059153977185021,0.0688337699724767,12.9348033340757,13.7843976526689,0.465046393170154,0.470261935851109,0.0620851294267189,13.201236183185,0.494895440974466,13.8915678188445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","HA2.152.01","D01","15mM Sulfate / 30mM Lactate",TRUE,"richards",FALSE,FALSE,0,0.0630083927768711,13.2951912939339,0.45165579995015,13.5083118635044,0.00242718511374797,0.218445025224989,0.00119509201281592,0.0590156732647557,0.0670011122889865,12.9358492274388,13.654533360429,0.449689873589068,0.453621726311233,0.0582511099539251,0.0677656755998171,12.8670390444929,13.7233435433749,0.449313419605031,0.45399818029527,0.0573969624970839,12.7850682196016,0.475606855047025,13.5595548287773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","HA2.152.01","D01","15mM Sulfate / 30mM Lactate",TRUE,"logistic",FALSE,FALSE,0,0.0490047717482308,11.6271546678365,0.459537448876481,13.3379608210958,0.00163972563450841,0.176524213181927,0.00235789496382525,0.0463074230794645,0.0517021204169971,11.3367723371522,11.9175369985207,0.455658711660989,0.463416186091974,0.0457909095045943,0.0522186339918673,11.2811672099999,11.973142125673,0.454915974747384,0.464158923005579,0.0610949095020477,13.257239398924,0.480162162476768,13.5669743508919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","HA2.152.01","D02","15mM Sulfate / 30mM Lactate",TRUE,"richards",FALSE,FALSE,0,0.0595663322209608,12.7097353910902,0.448841752066358,13.5618963328566,0.00211497901844742,0.208746107225312,0.00125166142176144,0.0560871917356148,0.0630454727063069,12.3663480447046,13.0531227374759,0.44678276902756,0.450900735105155,0.0554209733448039,0.0637116910971178,12.3005930209286,13.1188777612519,0.446388495679706,0.45129500845301,0.0543672383050721,12.219900267707,0.474782479874851,13.6120354442699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","HA2.152.01","D02","15mM Sulfate / 30mM Lactate",TRUE,"richards",FALSE,FALSE,0,0.0594530700337364,12.5746144676185,0.466010979775575,13.9852148828091,0.00185233378116877,0.18433539268353,0.00127500855046227,0.0564059809637137,0.062500159103759,12.2713827466541,12.8778461885829,0.463913590710064,0.468108368841085,0.0558224958226456,0.0630836442448272,12.2133170979588,12.9359118372783,0.463511963016669,0.468509996534481,0.0612292976074518,12.8024261037402,0.490728825495507,14.0275647063647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","HA2.152.01","D02","15mM Sulfate / 30mM Lactate",TRUE,"richards",FALSE,FALSE,0,0.0622257950633576,12.1660877941685,0.479237416362696,14.5035824045275,0.0020235597128381,0.18471904802468,0.00154286952311633,0.0588970393357389,0.0655545507909763,11.8622249601679,12.4699506281691,0.476699395997169,0.481775436728222,0.0582596180261949,0.0661919721005203,11.8040384600401,12.5281371282968,0.476213392097388,0.482261440628004,0.0625810220653636,12.2226403020591,0.511383397084613,14.554588387903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","HA2.152.01","D02","15mM Sulfate / 30mM Lactate",TRUE,"richards",FALSE,FALSE,0,0.0628011805830918,13.06285394397,0.447509314924777,13.4259605704868,0.00232465886232636,0.205903549250215,0.00127987963173608,0.0589771167545649,0.0666252444116186,12.7241426054534,13.4015652824866,0.445403912930571,0.449614716918983,0.0582448492129321,0.0673575119532514,12.6592829874396,13.4664249005004,0.445000750846574,0.45001787900298,0.0601644983830396,12.8529600010133,0.472413759922033,13.470640401626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
