Evolution_line,pair,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150,t151,t152,t153,t154,t155,t156,t157,t158,t159,t160,t161,t162,t163,t164,t165,t166,t167,t168,t169,t170,t171,t172,t173,t174,t175,t176,t177,t178,t179,t180,t181,t182,t183,t184,t185,t186,t187,t188,t189,t190,t191,t192,t193,t194,t195,t196,t197,t198,t199,t200,t201,t202,t203,t204,t205,t206,t207,t208,t209,t210,t211,t212,t213,t214,t215,t216,t217,t218,t219,t220,t221,t222,t223,t224,t225,t226,t227,t228,t229,t230,t231,t232,t233,t234,t235,t236,t237,t238,t239,t240,t241,t242,t243,t244,t245,t246,t247,t248,t249,t250,t251,t252,t253,t254,t255
HA2.152.08,D01/M01,0.0000622,0.34086,0.674225,1.0076006,1.3409117,2.3409631,2.6743172,3.0076781,3.6743944,4.0077428,4.3411006,4.6744619,5.0077867,5.3411419,5.6745019,6.0078314,6.3411706,6.6745319,7.0078869,7.3412372,7.6745683,8.0079192,8.3412797,8.6746561,9.0079689,9.3413175,9.6746656,10.0080167,10.3413578,10.6747061,11.0080389,11.3414047,11.6747569,12.3414544,12.6748072,13.3415236,13.6748992,14.3415786,14.6749253,15.0082633,15.6749617,16.0083247,16.3416914,16.67503,17.0083858,17.3417422,17.67508,18.0084347,18.3417761,18.6751131,19.0084592,19.3417953,19.6751364,20.0084747,20.3418,20.6751678,21.0085225,21.3418644,21.6752086,22.0085583,22.3419053,22.6752603,23.008595,23.3419756,23.6753403,24.0086817,24.3420167,24.6753883,25.0087722,25.6754481,26.0088253,26.3421536,26.6755094,27.0088589,27.3422256,27.6755525,28.0089233,28.3422594,29.0089731,29.3423392,29.6756731,30.0090356,30.3423872,30.6757375,31.009075,31.3424192,32.0091203,32.3424775,33.3425589,33.6759233,34.0092556,34.3426217,34.6759828,35.0093075,35.3426928,36.3427208,36.6760681,37.0094028,37.3427711,37.6761064,38.0094689,38.3428022,38.6761467,39.0095133,39.6761861,40.0095572,40.3428994,40.6762167,41.0095603,41.3429153,41.6762783,42.3430014,42.67635,43.0097056,43.3430456,43.6764067,44.0097578,44.3431214,44.6764644,45.0098039,45.3431703,45.6765128,46.0098419,46.3432269,46.6765572,47.0099239,47.3432628,47.6766058,48.0099625,48.3432939,48.6766414,49.0100081,49.3433772,49.6767094,50.0100536,50.6767711,51.0101347,51.6767844,52.0101725,52.3435131,52.676855,53.0102106,53.3435356,53.6769114,54.0102567,54.3435917,54.6769269,55.0102931,55.3436364,55.6769556,56.0103328,56.3436792,56.6770211,57.0103703,57.3437175,57.677065,58.0104258,58.3437492,59.0104886,59.3438344,60.0105469,60.67728,61.0105953,61.3439364,61.6772983,62.0106686,62.3440183,62.6773436,63.0107028,63.34405,63.6774056,64.0107494,64.3440914,64.6774242,65.0107675,66.0108075,66.3441194,66.6774867,67.0108186,67.3441881,67.6775472,68.0108556,68.3442164,68.6775914,69.0109592,69.3443139,69.6776772,70.0110261,45.3431703,45.6765128,46.0098419,46.3432269,46.6765572,47.0099239,47.3432628,47.6766058,48.0099625,48.3432939,48.6766414,49.0100081,49.3433772,49.6767094,50.0100536,50.6767711,51.0101347,51.6767844,52.0101725,52.3435131,52.676855,53.0102106,53.3435356,53.6769114,54.0102567,54.3435917,54.6769269,55.0102931,55.3436364,55.6769556,56.0103328,56.3436792,56.6770211,57.0103703,57.3437175,57.677065,58.0104258,58.3437492,59.0104886,59.3438344,60.0105469,60.67728,61.0105953,61.3439364,61.6772983,62.0106686,62.3440183,62.6773436,63.0107028,63.34405,63.6774056,64.0107494,64.3440914,64.6774242,65.0107675,66.0108075,66.3441194,66.6774867,67.0108186,67.3441881,67.6775472,68.0108556,68.3442164,68.6775914,69.0109592,69.3443139,69.6776772
HA2.152.08,D01/M01,0.0000622,0.34086,0.674225,1.0076006,1.3409117,2.3409631,2.6743172,3.0076781,3.6743944,4.0077428,4.3411006,4.6744619,5.0077867,5.3411419,5.6745019,6.0078314,6.3411706,6.6745319,7.0078869,7.3412372,7.6745683,8.0079192,8.3412797,8.6746561,9.0079689,9.3413175,9.6746656,10.0080167,10.3413578,10.6747061,11.0080389,11.3414047,11.6747569,12.3414544,12.6748072,13.3415236,13.6748992,14.3415786,14.6749253,15.0082633,15.6749617,16.0083247,16.3416914,16.67503,17.0083858,17.3417422,17.67508,18.0084347,18.3417761,18.6751131,19.0084592,19.3417953,19.6751364,20.0084747,20.3418,20.6751678,21.0085225,21.3418644,21.6752086,22.0085583,22.3419053,22.6752603,23.008595,23.3419756,23.6753403,24.0086817,24.3420167,24.6753883,25.0087722,25.6754481,26.0088253,26.3421536,26.6755094,27.0088589,27.3422256,27.6755525,28.0089233,28.3422594,29.0089731,29.3423392,29.6756731,30.0090356,30.3423872,30.6757375,31.009075,31.3424192,32.0091203,32.3424775,33.3425589,33.6759233,34.0092556,34.3426217,34.6759828,35.0093075,35.3426928,36.3427208,36.6760681,37.0094028,37.3427711,37.6761064,38.0094689,38.3428022,38.6761467,39.0095133,39.6761861,40.0095572,40.3428994,40.6762167,41.0095603,41.3429153,41.6762783,42.3430014,42.67635,43.0097056,43.3430456,43.6764067,44.0097578,44.3431214,44.6764644,45.0098039,45.3431703,45.6765128,46.0098419,46.3432269,46.6765572,47.0099239,47.3432628,47.6766058,48.0099625,48.3432939,48.6766414,49.0100081,49.3433772,49.6767094,50.0100536,50.6767711,51.0101347,51.6767844,52.0101725,52.3435131,52.676855,53.0102106,53.3435356,53.6769114,54.0102567,54.3435917,54.6769269,55.0102931,55.3436364,55.6769556,56.0103328,56.3436792,56.6770211,57.0103703,57.3437175,57.677065,58.0104258,58.3437492,59.0104886,59.3438344,60.0105469,60.67728,61.0105953,61.3439364,61.6772983,62.0106686,62.3440183,62.6773436,63.0107028,63.34405,63.6774056,64.0107494,64.3440914,64.6774242,65.0107675,66.0108075,66.3441194,66.6774867,67.0108186,67.3441881,67.6775472,68.0108556,68.3442164,68.6775914,69.0109592,69.3443139,69.6776772,70.0110261,45.3431703,45.6765128,46.0098419,46.3432269,46.6765572,47.0099239,47.3432628,47.6766058,48.0099625,48.3432939,48.6766414,49.0100081,49.3433772,49.6767094,50.0100536,50.6767711,51.0101347,51.6767844,52.0101725,52.3435131,52.676855,53.0102106,53.3435356,53.6769114,54.0102567,54.3435917,54.6769269,55.0102931,55.3436364,55.6769556,56.0103328,56.3436792,56.6770211,57.0103703,57.3437175,57.677065,58.0104258,58.3437492,59.0104886,59.3438344,60.0105469,60.67728,61.0105953,61.3439364,61.6772983,62.0106686,62.3440183,62.6773436,63.0107028,63.34405,63.6774056,64.0107494,64.3440914,64.6774242,65.0107675,66.0108075,66.3441194,66.6774867,67.0108186,67.3441881,67.6775472,68.0108556,68.3442164,68.6775914,69.0109592,69.3443139,69.6776772
HA2.152.08,D01/M01,0.0000622,0.34086,0.674225,1.0076006,1.3409117,2.3409631,2.6743172,3.0076781,3.6743944,4.0077428,4.3411006,4.6744619,5.0077867,5.3411419,5.6745019,6.0078314,6.3411706,6.6745319,7.0078869,7.3412372,7.6745683,8.0079192,8.3412797,8.6746561,9.0079689,9.3413175,9.6746656,10.0080167,10.3413578,10.6747061,11.0080389,11.3414047,11.6747569,12.3414544,12.6748072,13.3415236,13.6748992,14.3415786,14.6749253,15.0082633,15.6749617,16.0083247,16.3416914,16.67503,17.0083858,17.3417422,17.67508,18.0084347,18.3417761,18.6751131,19.0084592,19.3417953,19.6751364,20.0084747,20.3418,20.6751678,21.0085225,21.3418644,21.6752086,22.0085583,22.3419053,22.6752603,23.008595,23.3419756,23.6753403,24.0086817,24.3420167,24.6753883,25.0087722,25.6754481,26.0088253,26.3421536,26.6755094,27.0088589,27.3422256,27.6755525,28.0089233,28.3422594,29.0089731,29.3423392,29.6756731,30.0090356,30.3423872,30.6757375,31.009075,31.3424192,32.0091203,32.3424775,33.3425589,33.6759233,34.0092556,34.3426217,34.6759828,35.0093075,35.3426928,36.3427208,36.6760681,37.0094028,37.3427711,37.6761064,38.0094689,38.3428022,38.6761467,39.0095133,39.6761861,40.0095572,40.3428994,40.6762167,41.0095603,41.3429153,41.6762783,42.3430014,42.67635,43.0097056,43.3430456,43.6764067,44.0097578,44.3431214,44.6764644,45.0098039,45.3431703,45.6765128,46.0098419,46.3432269,46.6765572,47.0099239,47.3432628,47.6766058,48.0099625,48.3432939,48.6766414,49.0100081,49.3433772,49.6767094,50.0100536,50.6767711,51.0101347,51.6767844,52.0101725,52.3435131,52.676855,53.0102106,53.3435356,53.6769114,54.0102567,54.3435917,54.6769269,55.0102931,55.3436364,55.6769556,56.0103328,56.3436792,56.6770211,57.0103703,57.3437175,57.677065,58.0104258,58.3437492,59.0104886,59.3438344,60.0105469,60.67728,61.0105953,61.3439364,61.6772983,62.0106686,62.3440183,62.6773436,63.0107028,63.34405,63.6774056,64.0107494,64.3440914,64.6774242,65.0107675,66.0108075,66.3441194,66.6774867,67.0108186,67.3441881,67.6775472,68.0108556,68.3442164,68.6775914,69.0109592,69.3443139,69.6776772,70.0110261,45.3431703,45.6765128,46.0098419,46.3432269,46.6765572,47.0099239,47.3432628,47.6766058,48.0099625,48.3432939,48.6766414,49.0100081,49.3433772,49.6767094,50.0100536,50.6767711,51.0101347,51.6767844,52.0101725,52.3435131,52.676855,53.0102106,53.3435356,53.6769114,54.0102567,54.3435917,54.6769269,55.0102931,55.3436364,55.6769556,56.0103328,56.3436792,56.6770211,57.0103703,57.3437175,57.677065,58.0104258,58.3437492,59.0104886,59.3438344,60.0105469,60.67728,61.0105953,61.3439364,61.6772983,62.0106686,62.3440183,62.6773436,63.0107028,63.34405,63.6774056,64.0107494,64.3440914,64.6774242,65.0107675,66.0108075,66.3441194,66.6774867,67.0108186,67.3441881,67.6775472,68.0108556,68.3442164,68.6775914,69.0109592,69.3443139,69.6776772
HA2.152.08,D01/M01,0.0000622,0.34086,0.674225,1.0076006,1.3409117,2.3409631,2.6743172,3.0076781,3.6743944,4.0077428,4.3411006,4.6744619,5.0077867,5.3411419,5.6745019,6.0078314,6.3411706,6.6745319,7.0078869,7.3412372,7.6745683,8.0079192,8.3412797,8.6746561,9.0079689,9.3413175,9.6746656,10.0080167,10.3413578,10.6747061,11.0080389,11.3414047,11.6747569,12.3414544,12.6748072,13.3415236,13.6748992,14.3415786,14.6749253,15.0082633,15.6749617,16.0083247,16.3416914,16.67503,17.0083858,17.3417422,17.67508,18.0084347,18.3417761,18.6751131,19.0084592,19.3417953,19.6751364,20.0084747,20.3418,20.6751678,21.0085225,21.3418644,21.6752086,22.0085583,22.3419053,22.6752603,23.008595,23.3419756,23.6753403,24.0086817,24.3420167,24.6753883,25.0087722,25.6754481,26.0088253,26.3421536,26.6755094,27.0088589,27.3422256,27.6755525,28.0089233,28.3422594,29.0089731,29.3423392,29.6756731,30.0090356,30.3423872,30.6757375,31.009075,31.3424192,32.0091203,32.3424775,33.3425589,33.6759233,34.0092556,34.3426217,34.6759828,35.0093075,35.3426928,36.3427208,36.6760681,37.0094028,37.3427711,37.6761064,38.0094689,38.3428022,38.6761467,39.0095133,39.6761861,40.0095572,40.3428994,40.6762167,41.0095603,41.3429153,41.6762783,42.3430014,42.67635,43.0097056,43.3430456,43.6764067,44.0097578,44.3431214,44.6764644,45.0098039,45.3431703,45.6765128,46.0098419,46.3432269,46.6765572,47.0099239,47.3432628,47.6766058,48.0099625,48.3432939,48.6766414,49.0100081,49.3433772,49.6767094,50.0100536,50.6767711,51.0101347,51.6767844,52.0101725,52.3435131,52.676855,53.0102106,53.3435356,53.6769114,54.0102567,54.3435917,54.6769269,55.0102931,55.3436364,55.6769556,56.0103328,56.3436792,56.6770211,57.0103703,57.3437175,57.677065,58.0104258,58.3437492,59.0104886,59.3438344,60.0105469,60.67728,61.0105953,61.3439364,61.6772983,62.0106686,62.3440183,62.6773436,63.0107028,63.34405,63.6774056,64.0107494,64.3440914,64.6774242,65.0107675,66.0108075,66.3441194,66.6774867,67.0108186,67.3441881,67.6775472,68.0108556,68.3442164,68.6775914,69.0109592,69.3443139,69.6776772,70.0110261,45.3431703,45.6765128,46.0098419,46.3432269,46.6765572,47.0099239,47.3432628,47.6766058,48.0099625,48.3432939,48.6766414,49.0100081,49.3433772,49.6767094,50.0100536,50.6767711,51.0101347,51.6767844,52.0101725,52.3435131,52.676855,53.0102106,53.3435356,53.6769114,54.0102567,54.3435917,54.6769269,55.0102931,55.3436364,55.6769556,56.0103328,56.3436792,56.6770211,57.0103703,57.3437175,57.677065,58.0104258,58.3437492,59.0104886,59.3438344,60.0105469,60.67728,61.0105953,61.3439364,61.6772983,62.0106686,62.3440183,62.6773436,63.0107028,63.34405,63.6774056,64.0107494,64.3440914,64.6774242,65.0107675,66.0108075,66.3441194,66.6774867,67.0108186,67.3441881,67.6775472,68.0108556,68.3442164,68.6775914,69.0109592,69.3443139,69.6776772
HA2.152.08,D01/M01,0.0000622,0.34086,0.674225,1.0076006,1.3409117,2.3409631,2.6743172,3.0076781,3.6743944,4.0077428,4.3411006,4.6744619,5.0077867,5.3411419,5.6745019,6.0078314,6.3411706,6.6745319,7.0078869,7.3412372,7.6745683,8.0079192,8.3412797,8.6746561,9.0079689,9.3413175,9.6746656,10.0080167,10.3413578,10.6747061,11.0080389,11.3414047,11.6747569,12.3414544,12.6748072,13.3415236,13.6748992,14.3415786,14.6749253,15.0082633,15.6749617,16.0083247,16.3416914,16.67503,17.0083858,17.3417422,17.67508,18.0084347,18.3417761,18.6751131,19.0084592,19.3417953,19.6751364,20.0084747,20.3418,20.6751678,21.0085225,21.3418644,21.6752086,22.0085583,22.3419053,22.6752603,23.008595,23.3419756,23.6753403,24.0086817,24.3420167,24.6753883,25.0087722,25.6754481,26.0088253,26.3421536,26.6755094,27.0088589,27.3422256,27.6755525,28.0089233,28.3422594,29.0089731,29.3423392,29.6756731,30.0090356,30.3423872,30.6757375,31.009075,31.3424192,32.0091203,32.3424775,33.3425589,33.6759233,34.0092556,34.3426217,34.6759828,35.0093075,35.3426928,36.3427208,36.6760681,37.0094028,37.3427711,37.6761064,38.0094689,38.3428022,38.6761467,39.0095133,39.6761861,40.0095572,40.3428994,40.6762167,41.0095603,41.3429153,41.6762783,42.3430014,42.67635,43.0097056,43.3430456,43.6764067,44.0097578,44.3431214,44.6764644,45.0098039,45.3431703,45.6765128,46.0098419,46.3432269,46.6765572,47.0099239,47.3432628,47.6766058,48.0099625,48.3432939,48.6766414,49.0100081,49.3433772,49.6767094,50.0100536,50.6767711,51.0101347,51.6767844,52.0101725,52.3435131,52.676855,53.0102106,53.3435356,53.6769114,54.0102567,54.3435917,54.6769269,55.0102931,55.3436364,55.6769556,56.0103328,56.3436792,56.6770211,57.0103703,57.3437175,57.677065,58.0104258,58.3437492,59.0104886,59.3438344,60.0105469,60.67728,61.0105953,61.3439364,61.6772983,62.0106686,62.3440183,62.6773436,63.0107028,63.34405,63.6774056,64.0107494,64.3440914,64.6774242,65.0107675,66.0108075,66.3441194,66.6774867,67.0108186,67.3441881,67.6775472,68.0108556,68.3442164,68.6775914,69.0109592,69.3443139,69.6776772,70.0110261,45.3431703,45.6765128,46.0098419,46.3432269,46.6765572,47.0099239,47.3432628,47.6766058,48.0099625,48.3432939,48.6766414,49.0100081,49.3433772,49.6767094,50.0100536,50.6767711,51.0101347,51.6767844,52.0101725,52.3435131,52.676855,53.0102106,53.3435356,53.6769114,54.0102567,54.3435917,54.6769269,55.0102931,55.3436364,55.6769556,56.0103328,56.3436792,56.6770211,57.0103703,57.3437175,57.677065,58.0104258,58.3437492,59.0104886,59.3438344,60.0105469,60.67728,61.0105953,61.3439364,61.6772983,62.0106686,62.3440183,62.6773436,63.0107028,63.34405,63.6774056,64.0107494,64.3440914,64.6774242,65.0107675,66.0108075,66.3441194,66.6774867,67.0108186,67.3441881,67.6775472,68.0108556,68.3442164,68.6775914,69.0109592,69.3443139,69.6776772
HA2.152.08,D02/M02,0.0000622,0.34086,0.674225,1.0076006,1.3409117,2.3409631,2.6743172,3.0076781,3.6743944,4.0077428,4.3411006,4.6744619,5.0077867,5.3411419,5.6745019,6.0078314,6.3411706,6.6745319,7.0078869,7.3412372,7.6745683,8.0079192,8.3412797,8.6746561,9.0079689,9.3413175,9.6746656,10.0080167,10.3413578,10.6747061,11.0080389,11.3414047,11.6747569,12.3414544,12.6748072,13.3415236,13.6748992,14.3415786,14.6749253,15.0082633,15.6749617,16.0083247,16.3416914,16.67503,17.0083858,17.3417422,17.67508,18.0084347,18.3417761,18.6751131,19.0084592,19.3417953,19.6751364,20.0084747,20.3418,20.6751678,21.0085225,21.3418644,21.6752086,22.0085583,22.3419053,22.6752603,23.008595,23.3419756,23.6753403,24.0086817,24.3420167,24.6753883,25.0087722,25.6754481,26.0088253,26.3421536,26.6755094,27.0088589,27.3422256,27.6755525,28.0089233,28.3422594,29.0089731,29.3423392,29.6756731,30.0090356,30.3423872,30.6757375,31.009075,31.3424192,32.0091203,32.3424775,33.3425589,33.6759233,34.0092556,34.3426217,34.6759828,35.0093075,35.3426928,36.3427208,36.6760681,37.0094028,37.3427711,37.6761064,38.0094689,38.3428022,38.6761467,39.0095133,39.6761861,40.0095572,40.3428994,40.6762167,41.0095603,41.3429153,41.6762783,42.3430014,42.67635,43.0097056,43.3430456,43.6764067,44.0097578,44.3431214,44.6764644,45.0098039,45.3431703,45.6765128,46.0098419,46.3432269,46.6765572,47.0099239,47.3432628,47.6766058,48.0099625,48.3432939,48.6766414,49.0100081,49.3433772,49.6767094,50.0100536,50.6767711,51.0101347,51.6767844,52.0101725,52.3435131,52.676855,53.0102106,53.3435356,53.6769114,54.0102567,54.3435917,54.6769269,55.0102931,55.3436364,55.6769556,56.0103328,56.3436792,56.6770211,57.0103703,57.3437175,57.677065,58.0104258,58.3437492,59.0104886,59.3438344,60.0105469,60.67728,61.0105953,61.3439364,61.6772983,62.0106686,62.3440183,62.6773436,63.0107028,63.34405,63.6774056,64.0107494,64.3440914,64.6774242,65.0107675,66.0108075,66.3441194,66.6774867,67.0108186,67.3441881,67.6775472,68.0108556,68.3442164,68.6775914,69.0109592,69.3443139,69.6776772,70.0110261,45.3431703,45.6765128,46.0098419,46.3432269,46.6765572,47.0099239,47.3432628,47.6766058,48.0099625,48.3432939,48.6766414,49.0100081,49.3433772,49.6767094,50.0100536,50.6767711,51.0101347,51.6767844,52.0101725,52.3435131,52.676855,53.0102106,53.3435356,53.6769114,54.0102567,54.3435917,54.6769269,55.0102931,55.3436364,55.6769556,56.0103328,56.3436792,56.6770211,57.0103703,57.3437175,57.677065,58.0104258,58.3437492,59.0104886,59.3438344,60.0105469,60.67728,61.0105953,61.3439364,61.6772983,62.0106686,62.3440183,62.6773436,63.0107028,63.34405,63.6774056,64.0107494,64.3440914,64.6774242,65.0107675,66.0108075,66.3441194,66.6774867,67.0108186,67.3441881,67.6775472,68.0108556,68.3442164,68.6775914,69.0109592,69.3443139,69.6776772
HA2.152.08,D02/M02,0.0000622,0.34086,0.674225,1.0076006,1.3409117,2.3409631,2.6743172,3.0076781,3.6743944,4.0077428,4.3411006,4.6744619,5.0077867,5.3411419,5.6745019,6.0078314,6.3411706,6.6745319,7.0078869,7.3412372,7.6745683,8.0079192,8.3412797,8.6746561,9.0079689,9.3413175,9.6746656,10.0080167,10.3413578,10.6747061,11.0080389,11.3414047,11.6747569,12.3414544,12.6748072,13.3415236,13.6748992,14.3415786,14.6749253,15.0082633,15.6749617,16.0083247,16.3416914,16.67503,17.0083858,17.3417422,17.67508,18.0084347,18.3417761,18.6751131,19.0084592,19.3417953,19.6751364,20.0084747,20.3418,20.6751678,21.0085225,21.3418644,21.6752086,22.0085583,22.3419053,22.6752603,23.008595,23.3419756,23.6753403,24.0086817,24.3420167,24.6753883,25.0087722,25.6754481,26.0088253,26.3421536,26.6755094,27.0088589,27.3422256,27.6755525,28.0089233,28.3422594,29.0089731,29.3423392,29.6756731,30.0090356,30.3423872,30.6757375,31.009075,31.3424192,32.0091203,32.3424775,33.3425589,33.6759233,34.0092556,34.3426217,34.6759828,35.0093075,35.3426928,36.3427208,36.6760681,37.0094028,37.3427711,37.6761064,38.0094689,38.3428022,38.6761467,39.0095133,39.6761861,40.0095572,40.3428994,40.6762167,41.0095603,41.3429153,41.6762783,42.3430014,42.67635,43.0097056,43.3430456,43.6764067,44.0097578,44.3431214,44.6764644,45.0098039,45.3431703,45.6765128,46.0098419,46.3432269,46.6765572,47.0099239,47.3432628,47.6766058,48.0099625,48.3432939,48.6766414,49.0100081,49.3433772,49.6767094,50.0100536,50.6767711,51.0101347,51.6767844,52.0101725,52.3435131,52.676855,53.0102106,53.3435356,53.6769114,54.0102567,54.3435917,54.6769269,55.0102931,55.3436364,55.6769556,56.0103328,56.3436792,56.6770211,57.0103703,57.3437175,57.677065,58.0104258,58.3437492,59.0104886,59.3438344,60.0105469,60.67728,61.0105953,61.3439364,61.6772983,62.0106686,62.3440183,62.6773436,63.0107028,63.34405,63.6774056,64.0107494,64.3440914,64.6774242,65.0107675,66.0108075,66.3441194,66.6774867,67.0108186,67.3441881,67.6775472,68.0108556,68.3442164,68.6775914,69.0109592,69.3443139,69.6776772,70.0110261,45.3431703,45.6765128,46.0098419,46.3432269,46.6765572,47.0099239,47.3432628,47.6766058,48.0099625,48.3432939,48.6766414,49.0100081,49.3433772,49.6767094,50.0100536,50.6767711,51.0101347,51.6767844,52.0101725,52.3435131,52.676855,53.0102106,53.3435356,53.6769114,54.0102567,54.3435917,54.6769269,55.0102931,55.3436364,55.6769556,56.0103328,56.3436792,56.6770211,57.0103703,57.3437175,57.677065,58.0104258,58.3437492,59.0104886,59.3438344,60.0105469,60.67728,61.0105953,61.3439364,61.6772983,62.0106686,62.3440183,62.6773436,63.0107028,63.34405,63.6774056,64.0107494,64.3440914,64.6774242,65.0107675,66.0108075,66.3441194,66.6774867,67.0108186,67.3441881,67.6775472,68.0108556,68.3442164,68.6775914,69.0109592,69.3443139,69.6776772
HA2.152.08,D02/M02,0.0000622,0.34086,0.674225,1.0076006,1.3409117,2.3409631,2.6743172,3.0076781,3.6743944,4.0077428,4.3411006,4.6744619,5.0077867,5.3411419,5.6745019,6.0078314,6.3411706,6.6745319,7.0078869,7.3412372,7.6745683,8.0079192,8.3412797,8.6746561,9.0079689,9.3413175,9.6746656,10.0080167,10.3413578,10.6747061,11.0080389,11.3414047,11.6747569,12.3414544,12.6748072,13.3415236,13.6748992,14.3415786,14.6749253,15.0082633,15.6749617,16.0083247,16.3416914,16.67503,17.0083858,17.3417422,17.67508,18.0084347,18.3417761,18.6751131,19.0084592,19.3417953,19.6751364,20.0084747,20.3418,20.6751678,21.0085225,21.3418644,21.6752086,22.0085583,22.3419053,22.6752603,23.008595,23.3419756,23.6753403,24.0086817,24.3420167,24.6753883,25.0087722,25.6754481,26.0088253,26.3421536,26.6755094,27.0088589,27.3422256,27.6755525,28.0089233,28.3422594,29.0089731,29.3423392,29.6756731,30.0090356,30.3423872,30.6757375,31.009075,31.3424192,32.0091203,32.3424775,33.3425589,33.6759233,34.0092556,34.3426217,34.6759828,35.0093075,35.3426928,36.3427208,36.6760681,37.0094028,37.3427711,37.6761064,38.0094689,38.3428022,38.6761467,39.0095133,39.6761861,40.0095572,40.3428994,40.6762167,41.0095603,41.3429153,41.6762783,42.3430014,42.67635,43.0097056,43.3430456,43.6764067,44.0097578,44.3431214,44.6764644,45.0098039,45.3431703,45.6765128,46.0098419,46.3432269,46.6765572,47.0099239,47.3432628,47.6766058,48.0099625,48.3432939,48.6766414,49.0100081,49.3433772,49.6767094,50.0100536,50.6767711,51.0101347,51.6767844,52.0101725,52.3435131,52.676855,53.0102106,53.3435356,53.6769114,54.0102567,54.3435917,54.6769269,55.0102931,55.3436364,55.6769556,56.0103328,56.3436792,56.6770211,57.0103703,57.3437175,57.677065,58.0104258,58.3437492,59.0104886,59.3438344,60.0105469,60.67728,61.0105953,61.3439364,61.6772983,62.0106686,62.3440183,62.6773436,63.0107028,63.34405,63.6774056,64.0107494,64.3440914,64.6774242,65.0107675,66.0108075,66.3441194,66.6774867,67.0108186,67.3441881,67.6775472,68.0108556,68.3442164,68.6775914,69.0109592,69.3443139,69.6776772,70.0110261,45.3431703,45.6765128,46.0098419,46.3432269,46.6765572,47.0099239,47.3432628,47.6766058,48.0099625,48.3432939,48.6766414,49.0100081,49.3433772,49.6767094,50.0100536,50.6767711,51.0101347,51.6767844,52.0101725,52.3435131,52.676855,53.0102106,53.3435356,53.6769114,54.0102567,54.3435917,54.6769269,55.0102931,55.3436364,55.6769556,56.0103328,56.3436792,56.6770211,57.0103703,57.3437175,57.677065,58.0104258,58.3437492,59.0104886,59.3438344,60.0105469,60.67728,61.0105953,61.3439364,61.6772983,62.0106686,62.3440183,62.6773436,63.0107028,63.34405,63.6774056,64.0107494,64.3440914,64.6774242,65.0107675,66.0108075,66.3441194,66.6774867,67.0108186,67.3441881,67.6775472,68.0108556,68.3442164,68.6775914,69.0109592,69.3443139,69.6776772
