"","TestId","AddId","concentration","reliability","used.model","log.x","log.y","nboot.gc","mu.model","lambda.model","A.model","integral.model","stdmu.model","stdlambda.model","stdA.model","ci90.mu.model.lo","ci90.mu.model.up","ci90.lambda.model.lo","ci90.lambda.model.up","ci90.A.model.lo","ci90.A.model.up","ci95.mu.model.lo","ci95.mu.model.up","ci95.lambda.model.lo","ci95.lambda.model.up","ci95.A.model.lo","ci95.A.model.up","mu.spline","lambda.spline","A.spline","integral.spline","mu.bt","lambda.bt","A.bt","integral.bt","stdmu.bt","stdlambda.bt","stdA.bt","stdintegral.bt","ci90.mu.bt.lo","ci90.mu.bt.up","ci90.lambda.bt.lo","ci90.lambda.bt.up","ci90.A.bt.lo","ci90.A.bt.up","ci90.integral.bt.lo","ci90.integral.bt.up","ci95.mu.bt.lo","ci95.mu.bt.up","ci95.lambda.bt.lo","ci95.lambda.bt.up","ci95.A.bt.lo","ci95.A.bt.up","ci95.integral.bt.lo","ci95.integral.bt.up"
"1","HR2.152.01","D03","Sulfite/Lactate 7.5mM/11.25mM",TRUE,"logistic",FALSE,FALSE,0,0.0534316960697083,10.9567796467316,0.21705349810132,8.18022705865075,0.00246289380405154,0.107241021606199,0.000795596062851805,0.0493802357620435,0.0574831563773731,10.7803681661894,11.1331911272738,0.215744742577929,0.218362253624711,0.0486044242137673,0.0582589679256494,10.7465872443835,11.1669720490798,0.21549412981813,0.218612866384509,0.0716801756380145,11.8058201506993,0.225529104195118,8.22110660706877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","HR2.152.01","D03","Sulfite/Lactate 7.5mM/11.25mM",TRUE,"richards",FALSE,FALSE,0,0.0722785988000309,10.6934636247786,0.223992604423076,8.80713576803623,0.00307902441462192,0.110586414729242,0.000249976397759416,0.0672136036379779,0.077343593962084,10.511548972549,10.8753782770082,0.223581393248761,0.22440381559739,0.066243710947372,0.0783134866526899,10.4767142519093,10.9102129976479,0.223502650683467,0.224482558162684,0.0710681538106879,10.6244557013669,0.228456398781522,8.81348949858677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","HR2.152.01","D03","Sulfite/Lactate 7.5mM/11.25mM",FALSE,"gompertz.exp",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.64740038487413e-18,-653816950645025,0.005,0.25338305835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","HR2.152.01","M01","",TRUE,"logistic",FALSE,FALSE,0,0.0392776549605342,9.14577388472325,0.397238955740018,23.0924345744671,0.00192562176787305,0.283152844328498,0.00202946481983237,0.036110007152383,0.0424453027686854,8.67998745580287,9.61156031364363,0.393900486111394,0.400577425368642,0.035503436295503,0.0430518736255654,8.59079430983939,9.70075345960711,0.393261204693147,0.401216706786889,0.0792056649762147,13.282324682544,0.414653244384564,23.462863959808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","HR2.152.01","M01","",TRUE,"logistic",FALSE,FALSE,0,0.0210679687007286,3.61202649659461,0.366769431348243,21.9247765649473,0.000998371473536028,0.469138606756294,0.00238433126523095,0.0194256476267618,0.0227102897746954,2.84029348848051,4.38375950470871,0.362847206416938,0.370691656279548,0.019111160612598,0.0230247767888592,2.69251482735228,4.53153816583695,0.362096142068391,0.371442720628096,0.0641217997745246,12.4952772943697,0.372095265974326,22.1317470243642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","HR2.152.01","M01","",TRUE,"logistic",FALSE,FALSE,0,0.0392815516888789,10.3928543040432,0.392373654231795,22.3463139954092,0.00222236867934539,0.322709458069684,0.00232497917271506,0.0356257552113557,0.042937348166402,9.86199724551853,10.9237113625678,0.388549063492679,0.396198244970912,0.0349257090773619,0.0436373943003958,9.76034376622658,11.0253648418597,0.387816695053274,0.396930613410317,0.0816346906942299,14.4856442174982,0.406985399299966,22.8515828520497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","HR2.152.01","M02","",TRUE,"logistic",FALSE,FALSE,0,0.0397656697261963,8.52200778449346,0.444171250832906,25.8593982768514,0.00240412757088814,0.385296541975088,0.00296140924305945,0.0358108798720853,0.0437204595803073,7.88819497294444,9.15582059604248,0.439299732628073,0.449042769037739,0.0350535796872555,0.044477759765137,7.76682656222229,9.27718900676463,0.438366888716509,0.449975612949302,0.0870634211516277,13.4073258042286,0.470326108968746,26.3680807810746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","HR2.152.01","M02","",TRUE,"logistic",FALSE,FALSE,0,0.0108501681805282,15.1044779768698,0.338880527716013,14.0668419939382,0.000621890870226803,0.97323288654227,0.00606842174230883,0.00982715769900511,0.0118731786620513,13.5035098785078,16.7054460752319,0.328897973949915,0.348863081482111,0.00963126207488366,0.0120690742861727,13.196941519247,17.0120144344927,0.326986421101088,0.350774634330938,0.0555894671108069,32.66035554158,0.33475157642012,14.7003094615584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","HR2.152.01","M02","",TRUE,"logistic",FALSE,FALSE,0,0.054666157524655,11.7497962945279,0.423760045841586,24.0347398772881,0.00288853134645686,0.234307941594239,0.00203337845571036,0.0499145234597335,0.0594177915895766,11.3643597306054,12.1352328584504,0.420415138281942,0.42710495340123,0.0490046360855996,0.0603276789637105,11.2905527290032,12.2090398600526,0.419774624068394,0.427745467614778,0.0927770813556186,14.3379203920551,0.439470288726888,24.5344161876087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","HR2.152.01","1","CCMA",FALSE,"richards",FALSE,FALSE,0,0.028494095903797,21.8788791651279,0.47597021555167,16.2094072142195,0.00504594601732952,2.19655787462091,0.0109044194828441,0.0201935147052899,0.036794677102304,18.2655414613765,25.4922168688793,0.458032445502392,0.493907985600949,0.0186040417098311,0.0383841500977628,17.573625730871,26.1841325993849,0.454597553365296,0.497342877738045,0.0239708575753307,19.7666697104625,0.486719490541789,16.1153686014642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
